word,count,mean_attribution,std_attribution,median_attribution,total_attribution
vast,10,38.997093,3.7599924,38.490566,389.97095
inherent,12,33.250225,0.59319764,33.03949,399.00272
disparities,7,28.891272,3.889249,28.614132,202.2389
wealth,22,28.675188,13.937451,32.214027,630.8541
inequalities,8,27.627022,0.27462947,27.726908,221.01617
increasingly,6,27.556448,0.10744219,27.5084,165.33868
idealized,5,27.368536,0.1308693,27.303102,136.84268
burdened,6,27.2362,17.62498,31.814611,163.4172
inequality,18,26.800056,0.9388599,26.523287,482.401
realities,9,26.554897,3.4378345,25.106821,238.99408
perpetually,5,25.585682,0.5578886,25.132803,127.928406
perpetuating,6,25.58172,0.0007769354,25.581371,153.49033
reminder,5,24.031773,4.318951,21.748817,120.15886
disillusionment,8,23.929316,0.56450135,23.7825,191.43452
pervasive,10,23.828365,3.1180758,22.220383,238.28365
seemingly,8,23.61636,1.5610832,22.899487,188.93088
miasma,12,23.337927,1.4128608,23.429926,280.0551
complexities,6,23.311394,0.06620784,23.341003,139.86836
fundamental,9,22.545004,0.01884165,22.52815,202.90503
moral,49,22.514648,3.4459596,21.332478,1103.2178
grim,6,21.899675,13.059441,25.74826,131.39806
vulnerability,6,21.85881,0.21215627,21.883303,131.15286
clung,8,21.59668,3.040089,21.833494,172.77344
disparity,6,21.07938,12.441806,26.714424,126.47628
nation,6,20.846037,2.897185,20.264267,125.07622
societal,16,20.83606,1.0251192,20.774696,333.37695
erode,6,20.720135,0.3351078,20.720135,124.32081
ingrained,13,20.279764,0.47701684,20.410227,263.63693
utterly,6,20.263208,2.4572377,19.899895,121.57925
testament,8,19.904814,2.988812,19.542328,159.23851
eroding,5,19.884008,0.20539702,19.986706,99.420044
manifestation,10,19.445675,1.9578468,18.933619,194.45674
wealthy,5,19.379066,1.1041164,18.94383,96.89533
perceived,5,18.509518,11.442321,24.356516,92.547585
fostering,15,18.219456,0.67551345,18.190096,273.29184
oliver,23,18.128798,14.001543,12.582494,416.96234
gradual,18,17.993324,2.624359,16.91859,323.87985
prioritizing,6,17.713535,0.26955032,17.713535,106.28121
distant,7,17.320248,9.2468815,19.23723,121.24174
willingness,8,17.020035,1.5731678,16.72867,136.16028
shroud,8,16.909801,1.4819226,16.396835,135.27841
dignity,5,16.874325,0.10247345,16.925562,84.37162
sweet,5,16.872791,14.872141,10.4232855,84.36395
realization,6,16.62423,0.3550314,16.537624,99.74538
necessitates,5,16.47734,0.12719649,16.540937,82.3867
glittering,5,16.356302,2.1370258,15.341807,81.78151
stratification,18,16.312449,0.16605303,16.402367,293.62408
festering,7,16.116896,2.908452,14.863245,112.81827
economic,20,16.0905,0.375843,16.183502,321.81
possessed,20,15.934166,9.189699,18.580303,318.68332
relentless,6,15.887094,0.8298585,15.513091,95.32256
ruin,5,15.61302,1.3381492,14.575738,78.0651
truly,16,15.50477,8.705488,18.351562,248.07632
clinging,5,15.49684,0.80248696,14.865335,77.4842
hemlock,5,15.3478365,1.0676826,15.37155,76.73918
ambition,5,15.346701,11.995018,20.701057,76.733505
invisible,5,15.207962,0.1920256,15.051174,76.03981
poignant,6,14.756053,1.878988,13.593119,88.536316
morality,5,14.737299,0.2811161,14.507768,73.68649
expediency,8,14.569241,1.3092983,14.135429,116.553925
poverty,12,14.540947,13.73418,20.535372,174.49136
cobbled,7,14.471006,1.7245734,14.903546,101.29704
youthful,5,14.417758,10.938427,18.091595,72.08879
vulnerable,9,14.300176,2.6638222,12.886393,128.70158
manifests,8,14.230086,0.033453077,14.256,113.84069
hardship,6,14.095116,0.03557396,14.095116,84.570694
creates,8,13.93823,0.2662754,13.93823,111.50584
deeply,15,13.568186,6.546545,15.450309,203.52278
married,7,13.559374,12.064634,8.859038,94.91562
powerful,7,13.499013,0.80748683,13.365884,94.49309
considerable,11,13.497592,16.342669,19.2038,148.47351
navigate,7,13.46872,0.06416954,13.506307,94.281044
solely,6,13.431538,0.40870097,13.637131,80.589226
benevolent,7,13.397054,12.818919,20.782675,93.77937
navigating,5,13.15827,0.10526849,13.126678,65.79135
narratives,8,13.035821,0.06319286,13.011936,104.28657
inherited,5,12.913333,0.21217094,12.740097,64.566666
systemic,15,12.896732,0.28256276,13.004352,193.45099
propriety,9,12.800336,6.7341013,14.293969,115.203026
indifference,7,12.746809,9.691736,14.293401,89.22766
historically,5,12.742336,9.600214,17.48125,63.71168
acknowledge,9,12.735798,0.31658614,12.726098,114.62218
shaping,7,12.568199,0.47760493,12.463572,87.977394
possess,5,12.52976,0.17955932,12.4399805,62.6488
belief,16,12.427791,12.626937,18.457241,198.84465
disguised,5,12.4253845,0.76241714,12.361964,62.126923
impacting,5,12.406675,0.12980805,12.47158,62.03338
inevitable,8,12.378864,8.374176,14.121548,99.030914
breakfast,8,12.351375,4.478582,10.507086,98.811
phenomenon,11,12.071548,2.3827422,10.469156,132.78703
values,12,11.994663,0.23560348,12.08849,143.93596
justify,6,11.912945,8.008187,15.467326,71.47767
obligation,9,11.8499155,0.88306624,12.341738,106.64924
consequences,14,11.826036,6.548705,14.412261,165.56451
addressing,10,11.7786,0.28061634,11.856222,117.785995
visible,9,11.748784,6.1151996,14.178029,105.73906
defined,5,11.732402,0.76208067,11.595779,58.66201
frank,18,11.698556,1.7456611,12.792207,210.574
injustice,10,11.658232,2.2654936,10.47794,116.58232
stability,6,11.581531,12.143469,16.992823,69.48918
survival,8,11.464418,0.24082409,11.325474,91.71535
modest,5,11.427244,0.5224002,11.537201,57.136223
received,11,11.424053,7.2862577,8.764018,125.66458
park,5,11.396455,8.88988,6.4093823,56.982273
existence,15,11.33935,8.795231,12.899837,170.09024
commitment,12,11.313804,0.40769315,11.4263,135.76564
narrative,5,11.283762,0.17365846,11.141971,56.41881
context,5,11.247311,0.086461075,11.176715,56.236553
wife,10,11.194028,3.8206336,9.435572,111.94028
madame,5,11.16582,0.1715702,11.080035,55.8291
acknowledging,5,11.139693,0.1364194,11.192018,55.698467
erosion,18,11.103695,2.6505,10.189723,199.86652
emma,26,11.042246,2.5293677,11.54347,287.0984
fosters,5,10.93969,0.17349344,11.041784,54.69845
intricate,5,10.88833,1.6219798,10.506554,54.441654
round,11,10.83675,9.31416,7.883345,119.20425
unwavering,7,10.797004,15.421279,16.799982,75.579025
recognizing,12,10.783841,0.07904931,10.850651,129.4061
resentment,10,10.649531,17.22042,18.2661,106.495316
echoing,5,10.623899,0.48534587,10.57311,53.119495
familial,15,10.596765,0.37386113,10.676622,158.95146
challenging,7,10.550717,0.7641451,10.417107,73.85502
joined,6,10.543568,6.5492015,8.073637,63.261406
elton,14,10.336175,1.7869766,10.881362,144.70645
capital,11,10.335832,0.16750728,10.282861,113.694145
integrity,7,10.2838545,11.019928,14.706323,71.986984
dinner,15,10.148942,1.7078594,10.12866,152.23413
catherine,9,10.034008,1.687068,9.684154,90.30607
edward,19,10.027705,10.383622,9.917691,190.5264
opened,5,10.01127,1.7148795,9.996795,50.056347
equitable,9,9.887769,0.11822453,9.903877,88.98992
night,24,9.863557,2.6852038,8.94257,236.72537
deserts,6,9.852559,8.649563,15.845605,59.115356
barton,6,9.823642,0.37814856,9.656822,58.941853
perception,6,9.821912,9.186891,13.363533,58.931473
bumble,6,9.8049345,3.7608278,9.937271,58.829605
complex,8,9.7607765,0.44250104,9.435498,78.08621
martin,5,9.745771,1.1509845,9.877746,48.72886
spatial,6,9.744511,0.011317834,9.752514,58.467064
william,5,9.692675,0.7986307,10.286011,48.463375
norms,5,9.642515,0.42400643,9.296315,48.212574
girls,6,9.628995,4.6424775,7.912385,57.77397
doctor,8,9.559824,2.652142,9.365932,76.47859
minutes,16,9.445766,2.3942764,9.437716,151.13226
shop,7,9.37732,4.450195,8.57527,65.64124
gardiner,5,9.372738,1.8430626,8.743721,46.86369
disadvantage,9,9.243437,8.934764,14.007551,83.19093
foundations,12,9.236884,0.71818805,8.906839,110.842606
card,5,9.154967,8.646995,5.612302,45.774837
john,19,9.109068,0.70153254,9.371417,173.0723
desires,5,9.065363,0.5055366,9.458145,45.326813
fairness,7,9.062083,0.27761182,9.262602,63.434586
subtly,8,9.050328,2.0500984,8.254772,72.402626
pair,5,9.019089,1.9001056,8.556806,45.095444
live,5,9.017453,4.5062346,5.6992745,45.087265
blue,5,8.967392,0.22199102,8.9651985,44.83696
preservation,6,8.77543,0.11808806,8.691929,52.65258
campbell,6,8.755515,1.7514483,8.016314,52.533092
elizabeth,21,8.7331705,1.4432786,9.1661415,183.39658
chair,6,8.710031,10.586688,4.7216315,52.26018
descent,5,8.696508,2.835085,7.6709657,43.482544
during,6,8.694035,0.94819075,8.331383,52.164207
bates,8,8.676175,3.7807534,7.569687,69.4094
meeting,5,8.665418,8.385417,4.5026593,43.327087
mrs,91,8.652324,6.778115,8.850103,787.36145
advantages,8,8.618481,13.398254,17.957022,68.947845
two,42,8.599403,4.4245768,7.1543255,361.17493
joe,14,8.560946,1.2461344,8.952241,119.85325
sisters,5,8.553883,3.1922865,6.7336917,42.769413
accumulation,12,8.514752,0.4131738,8.375755,102.17703
deceit,5,8.416899,2.299109,6.8742285,42.084496
lucy,15,8.401707,4.2138577,6.95759,126.025604
privilege,8,8.398796,6.9455695,12.120829,67.19037
brandon,8,8.379311,0.25456178,8.446714,67.034485
colonel,18,8.374146,1.7004466,8.122992,150.73463
notion,6,8.326305,12.895685,17.106956,49.957832
insidious,20,8.325779,1.0034881,7.993791,166.51558
collins,17,8.314583,2.6350057,7.6547923,141.34792
side,20,8.235444,4.7973127,6.5918255,164.70888
except,9,8.209058,8.305759,5.227513,73.88152
returned,10,8.183418,3.1692922,7.2545724,81.83418
dramatic,12,8.161241,0.10646811,8.085957,97.93489
cultural,11,8.129431,0.042348564,8.155364,89.42374
cole,5,8.118374,0.94532806,7.689874,40.59187
doesn,5,8.11528,0.11737029,8.211113,40.5764
remains,7,8.112728,6.0290265,10.247111,56.789097
beneath,12,8.109653,6.4376006,10.146055,97.31584
she,381,8.049131,11.716566,7.710644,3066.7192
three,14,8.033631,1.2264416,8.020559,112.47084
creating,9,8.030279,7.2226133,10.005962,72.272514
morning,23,7.988105,1.1686279,8.1137,183.72641
justified,6,7.9845386,2.0045416,7.415748,47.90723
lies,16,7.969847,0.35486302,8.052695,127.517555
fine,6,7.9629974,5.7914987,5.907943,47.777985
innocence,17,7.950084,4.134306,7.291515,135.15143
pounds,6,7.946846,1.1649199,7.7365036,47.681076
hair,7,7.8677306,3.078373,5.680762,55.074116
jane,28,7.8600874,2.1818898,7.4065247,220.08244
virtue,10,7.8531175,3.6180735,8.030668,78.53117
weston,16,7.827457,1.2756675,7.9729156,125.23931
merely,39,7.824653,5.2138925,8.3423195,305.16147
charlotte,7,7.8129034,0.8546189,7.98483,54.690323
last,32,7.7135057,6.305097,6.3067293,246.83218
conflict,6,7.7061634,0.039928336,7.7306886,46.23698
inevitably,6,7.6944103,10.766374,14.103158,46.166462
danger,7,7.6930747,8.356251,12.565708,53.851524
second,14,7.6922317,1.7034407,7.865228,107.691246
sent,7,7.6744494,0.49535733,7.5618687,53.721146
harriet,28,7.6094947,1.5961846,7.796974,213.06586
becomes,14,7.597708,4.3351984,9.142844,106.36791
table,11,7.5881734,8.816556,5.4445715,83.46991
off,21,7.5849667,3.0955124,6.7741113,159.2843
after,55,7.582126,11.049977,8.696635,417.01694
house,27,7.5711236,5.6159472,5.8311467,204.42033
best,18,7.456165,8.825416,5.3669314,134.21097
despair,6,7.4520473,10.557761,7.863,44.712284
bed,10,7.4148226,1.5112484,6.984418,74.148224
necessarily,12,7.3842072,0.59526265,7.25996,88.61049
door,19,7.371928,3.5295696,6.539157,140.06664
appeared,16,7.3639216,0.48656577,7.4468,117.82275
sister,33,7.360863,11.43323,8.766244,242.9085
sacrifices,5,7.354457,0.36196074,7.4346204,36.772285
letter,16,7.2598057,5.8666286,5.9190197,116.15689
requires,27,7.207491,0.13815564,7.136334,194.60225
were,173,7.19157,12.137072,6.528966,1244.1416
friend,29,7.172347,1.5280443,7.088376,207.99806
four,6,7.1681447,1.1061301,7.483638,43.00887
ethical,20,7.148986,0.35457468,7.2653747,142.97972
generations,6,7.1209908,3.8313997,5.6555996,42.725945
genuine,19,7.1178164,5.9488883,8.970394,135.23851
six,5,7.100919,0.30218837,7.151644,35.504593
faces,13,7.07974,7.632592,8.878765,92.03662
disadvantaged,5,7.072711,0.32847577,7.3152704,35.363556
jennings,12,7.0567174,3.6865973,6.387693,84.68061
mr,168,6.9779882,12.241214,8.903175,1172.302
discovered,7,6.976826,4.980634,4.9964886,48.837784
bingley,5,6.9338775,0.2895732,7.0736413,34.669388
lack,11,6.9055767,1.1582165,6.3780227,75.96134
opposite,5,6.8768053,1.9284428,7.137778,34.384026
guard,7,6.8468747,4.985277,4.641701,47.928123
girl,13,6.835596,17.264612,9.842408,88.86275
arrived,14,6.789331,0.47512382,7.0860786,95.05064
reflection,6,6.7815094,10.092978,13.809334,40.689056
ladies,12,6.748392,10.435527,9.851599,80.980705
hot,8,6.7148643,1.0135185,6.85368,53.718914
beliefs,6,6.6846757,0.2931768,6.8157887,40.108055
oh,7,6.681585,0.4107264,6.8480525,46.771095
devotion,5,6.644693,4.203029,8.583247,33.223465
marianne,24,6.625563,3.3451085,5.5510473,159.01352
peculiar,6,6.625475,13.90371,10.456288,39.75285
weeks,7,6.5527625,3.7508843,5.3213797,45.86934
occurred,5,6.5411468,7.184198,1.8755978,32.705734
willoughby,7,6.5231805,0.7099316,6.8127375,45.662262
pocket,17,6.516195,1.0970354,5.9946623,110.775314
since,12,6.5092387,6.6247177,3.9295874,78.11086
woodhouse,16,6.494383,1.575383,7.1130776,103.910126
known,19,6.452872,3.708893,5.4969993,122.60456
significant,6,6.4258256,0.10928166,6.378162,38.554955
clothes,8,6.413903,2.0172923,5.6492877,51.311226
hollow,6,6.405213,1.2670863,6.303443,38.43128
neighborhoods,8,6.395889,0.041319218,6.363883,51.16711
divided,5,6.386545,6.7668037,9.75831,31.932726
called,14,6.352304,0.5461335,6.388459,88.93226
appearance,10,6.3348045,10.674617,8.86072,63.348045
hour,17,6.3257923,4.7836266,5.609904,107.53847
rose,11,6.306996,13.372983,6.4282413,69.37695
lydia,10,6.255946,2.3700676,5.4634886,62.55946
darcy,14,6.224305,0.9807171,6.6177235,87.140274
superficial,5,6.211392,0.04050861,6.244467,31.05696
harsh,5,6.164548,3.2444959,7.7539043,30.82274
dismantling,9,6.1518764,0.11386977,6.0727053,55.366886
couple,5,6.1515408,2.6266847,5.56137,30.757704
curious,8,6.125838,2.1048567,5.4827743,49.006702
tea,8,6.087995,1.2758837,6.7289534,48.70396
principles,16,6.0706444,5.513728,6.3950486,97.13031
gave,16,6.060439,2.1927576,5.3968787,96.967026
middleton,10,5.99069,0.5599476,5.898158,59.906902
five,9,5.984451,0.7040262,5.973707,53.860058
mother,36,5.980238,9.074616,6.0347753,215.28856
lucas,6,5.926767,1.7990413,6.6334095,35.5606
day,44,5.8966975,0.57141954,6.2173157,259.45468
observes,6,5.8587766,0.23443943,5.714031,35.15266
felicity,5,5.8565145,0.62594485,5.7347617,29.282572
innovation,7,5.8485594,0.13361461,5.8216634,40.939915
asked,6,5.8404117,0.61773455,5.9269524,35.04247
isn,80,5.801593,0.134317,5.6907015,464.12744
permission,5,5.800897,0.91431725,5.561247,29.004486
her,569,5.779415,12.231707,6.871533,3288.4873
half,25,5.7637963,4.771891,4.5836825,144.09491
went,24,5.7269344,9.703695,6.600456,137.44643
knightley,19,5.6979675,0.73552614,5.799511,108.26138
potential,13,5.6919565,0.707657,5.466641,73.99544
took,18,5.672507,0.77286345,5.9642406,102.105125
other,71,5.6391463,9.460818,4.93075,400.3794
me,122,5.636861,6.7251797,5.0635986,687.697
home,28,5.605536,1.6834787,5.2374525,156.955
resources,14,5.5948725,3.9955165,6.3911552,78.32822
lady,51,5.5568776,14.148428,10.446572,283.40076
along,7,5.545048,3.0401003,4.332858,38.81534
room,39,5.523977,6.4404907,5.7237916,215.4351
churchill,16,5.518482,0.39723298,5.5971594,88.295715
him,213,5.5097065,7.302875,5.9521384,1173.5675
mobility,11,5.502443,0.3372021,5.531004,60.52687
invariably,5,5.495084,4.2233605,6.05256,27.475418
wickham,11,5.485365,1.4472111,5.4422326,60.339016
prison,10,5.480274,1.6807396,4.604472,54.802742
spectacle,9,5.458872,7.780487,8.688203,49.12985
observing,8,5.4233036,4.903605,7.126033,43.38643
told,14,5.408909,0.43533844,5.4249268,75.724724
healthcare,9,5.4006515,0.11128398,5.3582454,48.60586
quiet,22,5.3951187,4.9235954,7.6830735,118.69261
maintain,13,5.3671694,10.507943,10.989123,69.7732
week,8,5.3431864,0.42667493,5.559623,42.74549
coach,5,5.339032,1.2421831,4.850758,26.69516
sunday,6,5.322187,0.20016304,5.4548197,31.933123
entered,13,5.3039575,2.5392444,4.5165997,68.95145
acceptance,12,5.3023376,2.469093,4.711524,63.62805
walked,8,5.2971888,0.801842,5.202981,42.37751
immediately,10,5.2902412,0.9143585,5.189576,52.902412
de,6,5.240537,1.5949495,4.697317,31.443224
although,7,5.2277675,7.925132,1.8513933,36.59437
true,19,5.2105956,6.6385174,9.681373,99.00131
systematically,7,5.1931233,0.21781994,5.133657,36.351864
principle,6,5.1219363,4.0689073,6.791717,30.731617
reality,8,5.1215463,2.4497697,5.8451214,40.97237
fell,6,5.102251,0.43288845,4.9209065,30.613506
again,47,5.0652666,5.222015,4.0177875,238.06754
necessity,8,5.0370045,13.998317,5.706687,40.296036
mere,9,4.9907727,4.299766,6.485995,44.916954
fleeting,6,4.984396,1.5626764,4.4227057,29.906376
ten,5,4.9670496,0.44452313,5.0447164,24.835247
expense,5,4.965739,6.3444085,9.0244465,24.828693
exploitation,6,4.9642253,1.5103738,4.9068727,29.78535
observe,17,4.938612,2.9247453,5.268996,83.956406
had,441,4.9221487,10.5390215,4.735799,2170.6675
before,85,4.91039,15.405277,8.070912,417.38315
afterwards,5,4.8784356,0.64964753,5.359046,24.392178
gate,7,4.875324,0.4833488,4.833144,34.127266
aunt,10,4.861252,9.652215,8.315891,48.61252
communities,7,4.851016,0.1218596,4.7739453,33.95711
horses,6,4.843269,0.4581193,4.710799,29.059612
favourite,5,4.8257313,0.55244213,4.3824644,24.128656
warm,6,4.8081074,2.728893,3.6068614,28.848644
deception,13,4.791297,0.139309,4.6939807,62.286858
social,96,4.778792,2.825223,4.9171963,458.76404
collective,10,4.7486362,0.014537096,4.7486362,47.486362
conscious,6,4.7123876,0.61768293,4.453844,28.274326
next,20,4.7123804,10.774136,4.914382,94.247604
uncle,6,4.7113037,12.737989,7.27931,28.267822
delicate,6,4.6914062,5.0632677,5.643514,28.148438
consistently,8,4.661168,0.86038417,4.322728,37.289345
sat,17,4.6421347,3.3436303,2.783916,78.91629
lingering,7,4.627961,11.110777,10.13972,32.39573
taken,20,4.6096544,8.37741,4.8142614,92.19309
hours,11,4.593133,0.45313242,4.7295284,50.524464
sir,16,4.5873113,16.49489,10.830579,73.39698
made,52,4.585043,19.878382,7.204299,238.42224
conscience,13,4.5711455,6.272284,6.8913283,59.424892
reserve,7,4.569532,1.0573164,4.9021487,31.986723
fate,7,4.5589623,9.313456,-1.6473427,31.912735
sitting,12,4.558277,1.1320286,4.7129803,54.699326
got,16,4.557628,2.7384138,4.4699726,72.92205
fagin,6,4.556541,0.14985098,4.468559,27.339247
set,11,4.5346274,7.5476823,2.1850314,49.8809
return,21,4.533036,8.656947,3.9816682,95.193756
consequence,17,4.525177,8.763893,10.14832,76.92801
back,28,4.5139084,9.350315,5.5815763,126.389435
place,17,4.4160466,11.786003,4.25377,75.07279
die,7,4.3868375,0.38035735,4.2850785,30.707863
did,50,4.3847594,8.720998,3.914449,219.23796
empathy,10,4.3797636,0.064776614,4.412152,43.797634
image,6,4.3462634,0.039036423,4.3472657,26.077581
entirely,12,4.341872,6.5512996,8.155783,52.102467
used,9,4.332558,1.2219162,3.975348,38.993023
works,7,4.3184843,1.2224703,3.2597935,30.22939
was,620,4.31401,12.901317,6.4153705,2674.6863
morrow,7,4.2961717,0.82678425,4.242922,30.073202
my,136,4.2736235,5.272661,3.8837464,581.21277
out,89,4.2636824,12.574861,5.232321,379.46774
boy,8,4.251912,12.541015,8.783705,34.015297
whom,22,4.2413197,5.313396,3.3591013,93.30904
ability,5,4.234706,6.3921022,7.4922137,21.173529
daughter,19,4.1443453,11.595753,7.5141907,78.74256
prioritize,13,4.133422,0.6076756,3.7360115,53.73448
affair,6,4.10599,3.8235724,2.523438,24.63594
charge,7,4.0984135,2.592705,2.989705,28.688894
months,6,4.038581,0.36582747,4.1848016,24.231485
responsibility,6,4.038522,0.29962337,4.2395205,24.23113
create,5,4.016645,0.044260122,3.9945152,20.083225
walk,11,4.0042005,0.29869056,4.059808,44.046207
board,5,3.9984257,0.824572,4.575131,19.992128
started,6,3.9978278,0.67668015,3.9727926,23.986967
pinched,6,3.9892015,1.0694509,3.8724058,23.93521
suffering,16,3.9819787,3.8160472,1.6782256,63.71166
bread,6,3.9803874,14.23578,4.2647533,23.882324
behaviour,9,3.9790082,3.986209,3.5790634,35.811073
prisoner,6,3.8711588,7.7727637,6.9266214,23.226954
pip,5,3.8336308,0.47238106,4.112746,19.168154
variety,9,3.7950351,0.25642872,3.6205044,34.155315
miss,72,3.758273,14.23683,8.422325,270.59564
came,41,3.7528496,6.4386253,4.9099755,153.86684
light,16,3.724521,2.3863764,3.9695253,59.592335
till,25,3.6948686,7.550735,4.8440013,92.37171
struck,9,3.6820102,1.7436017,3.3687062,33.138092
at,294,3.6683228,16.964775,7.871476,1078.4869
copy,5,3.6649394,0.7310611,3.3756905,18.324697
shadow,6,3.663531,6.1701407,4.6766634,21.981186
fire,13,3.6625018,1.1726781,3.3606827,47.612522
near,10,3.6399589,1.7110149,3.0750315,36.39959
either,8,3.6349304,2.3559666,2.6425636,29.079443
mistress,5,3.6346352,6.122458,5.4742517,18.173176
said,35,3.6319282,7.7263308,5.084467,127.117485
fortnight,7,3.61972,0.5064706,3.7040715,25.33804
company,11,3.6196268,4.035601,2.6190233,39.815895
institutions,11,3.5951517,0.2620756,3.5336845,39.54667
under,31,3.5778744,7.3659415,2.2971985,110.91411
stairs,5,3.55576,0.8551805,3.963632,17.7788
structure,6,3.5491536,2.3527896,2.4023442,21.294922
secret,8,3.5412617,1.2249974,3.3304157,28.330093
tm,6,3.518389,0.94611603,2.8493838,21.110334
heard,22,3.5045207,1.2987382,3.1388662,77.09946
dashwood,13,3.49984,1.3461812,3.0452726,45.49792
mud,7,3.4934077,4.7683716e-07,3.4934072,24.453854
existing,10,3.489177,0.4303657,3.451837,34.89177
income,13,3.4863315,6.8898077,7.714805,45.322308
expectation,17,3.4743323,10.475662,9.973233,59.06365
marry,7,3.4728131,0.21928933,3.3329175,24.309692
troubled,5,3.441548,7.1547027,0.952318,17.20774
forward,15,3.43839,2.2210238,3.7978382,51.57585
decay,13,3.438341,5.635861,4.927914,44.698433
desperate,7,3.4288945,2.5462892,2.370256,24.002262
been,160,3.415811,5.4288664,2.6810064,546.5298
itself,28,3.3953593,5.3382144,4.83598,95.07006
growing,12,3.3883152,13.489353,14.6933775,40.659782
soon,46,3.3500721,4.3401103,2.0682282,154.10332
imagination,5,3.3498235,9.801173,1.8156109,16.749117
latter,6,3.3459008,2.9855385,1.4234866,20.075405
stopped,5,3.3377578,0.5866069,3.3036742,16.68879
self,70,3.3206384,2.6919267,3.3714273,232.44469
twenty,7,3.32001,0.38245004,3.4097772,23.24007
influence,15,3.268741,6.353529,6.59766,49.031113
head,16,3.2599282,15.578075,6.7618628,52.15885
greater,8,3.2553997,8.943628,6.3802,26.043198
sacrificed,7,3.235683,0.34428045,3.2994869,22.64978
misery,5,3.2174745,11.056318,10.786964,16.087372
mail,5,3.19198,0.14731182,3.3122594,15.959899
friends,13,3.1698008,7.8273907,3.7681444,41.20741
reveals,5,3.1682775,0.31301895,3.1599092,15.841388
dress,8,3.1648428,9.475727,7.4008512,25.318743
take,22,3.145088,9.352715,2.7655995,69.19193
sense,34,3.1372955,8.951744,9.831265,106.668045
distinction,5,3.1286304,5.868985,7.915307,15.643152
forced,5,3.1178412,0.25672838,3.1608915,15.589207
sentiment,9,3.1112645,0.4309545,3.1039445,28.00138
constant,17,3.1029484,7.704165,7.376961,52.750122
limiting,9,3.1012506,0.4037033,3.0718343,27.911257
arrival,8,3.0939057,0.8218973,3.456915,24.751245
visit,11,3.0928915,8.832903,3.1667612,34.021805
polite,5,3.090266,0.2873288,2.9466014,15.45133
thrown,8,3.0458698,2.312911,2.8367686,24.366959
close,13,3.0431006,3.9580681,1.6311722,39.560307
make,41,2.9995763,4.6059837,2.4615288,122.98263
drew,6,2.981921,0.43104595,2.8936586,17.891525
somewhat,5,2.9800382,12.00989,11.196533,14.90019
contrast,7,2.9742677,7.1930842,-1.3721665,20.819874
fairfax,9,2.9495232,0.59210056,2.7454474,26.54571
spirit,12,2.9438994,3.518692,2.652462,35.326794
seem,5,2.9328918,3.607112,5.1259675,14.664459
suspect,5,2.9028978,0.28224432,3.064566,14.514489
deliberate,8,2.8966656,1.4274588,2.2476072,23.173325
biddy,8,2.8954015,0.44674113,2.9436948,23.163212
days,18,2.8708684,8.676768,4.933346,51.675632
woman,30,2.8411179,5.635103,4.795144,85.233536
knew,20,2.8272095,1.5809512,2.4182029,56.54419
carriage,5,2.79436,2.2083976,1.525001,13.9718
occasionally,5,2.7790923,10.899869,2.787723,13.895462
happy,19,2.7688262,7.0709248,2.0795631,52.6077
part,15,2.7635167,5.4617305,3.449529,41.45275
eye,9,2.7491827,20.214073,7.1314926,24.742645
pronouncements,6,2.7424214,1.69768,2.2947872,16.454529
undoubtedly,5,2.7356813,8.648824,9.570371,13.678407
crucial,12,2.719651,0.47360608,2.6167982,32.63581
down,48,2.7157488,11.054548,5.1165066,130.35594
ultimately,17,2.7085714,1.0633553,2.4846454,46.045715
taking,7,2.6892173,0.58500177,2.8666842,18.824522
fortitude,5,2.673258,3.8714626,2.6131108,13.36629
altogether,5,2.6643417,2.4860215,1.9816093,13.321709
bound,5,2.6481035,2.4959838,3.623356,13.240518
honesty,5,2.6455526,4.241696,4.6331515,13.227763
am,31,2.6360128,5.3459015,2.3035245,81.7164
companion,9,2.6340697,8.696112,4.964772,23.706627
threatened,5,2.6194777,1.6498836,2.1387074,13.097389
treated,7,2.6010225,7.900169,5.5394516,18.207157
dark,7,2.5607867,0.6629435,2.4876657,17.925507
rational,5,2.5336545,6.857692,-0.885998,12.668272
ago,8,2.4851494,1.4821244,2.5181239,19.881195
illness,6,2.478577,0.78387517,2.869049,14.871462
first,54,2.4742813,15.062802,7.5006747,133.61119
he,406,2.473008,11.308963,4.0153685,1004.04126
gutenberg,8,2.4698672,0.12676257,2.568057,19.758938
go,30,2.4654715,7.165017,3.9152136,73.96414
ready,16,2.4605157,1.2509526,2.0082111,39.36825
handkerchief,5,2.4465823,1.4226784,1.8940734,12.232912
run,5,2.4113984,0.7186227,2.135504,12.056992
philosophical,5,2.4099867,8.520804,8.886416,12.049933
evening,19,2.3964367,14.660214,8.743763,45.5323
length,6,2.3780763,0.5574922,2.3441255,14.268457
lie,7,2.362833,5.314332,6.812381,16.539831
shared,7,2.333697,0.23889604,2.1564832,16.33588
dishonesty,6,2.3225756,0.2891838,2.1180918,13.935453
concerns,5,2.2953343,3.6428585,4.199261,11.476671
stone,5,2.2909017,10.761716,6.920282,11.454509
talk,5,2.2531974,0.71646607,2.3132145,11.265987
wine,11,2.2524908,1.8425521,1.9925433,24.777397
bennet,16,2.247571,0.3939572,2.3834176,35.961136
shadows,9,2.2286305,2.0546288,3.1297092,20.057674
countless,5,2.218085,0.9042299,1.7996744,11.0904255
touch,5,2.2157567,1.2155011,2.128006,11.078783
