word,class,count,mean_attribution,std_attribution,median_attribution,total_attribution
added,human,3,0.0016207005,0.0018862647,0.00071089587,0.0048621013
wished,human,6,0.0005272311,0.00063683017,0.00030263173,0.0031633864
take,human,3,0.0013126231,0.00049108424,0.0011051908,0.0039378693
charlotte,human,4,0.002550757,0.0011116336,0.0030010282,0.010203028
pp,human,4,0.00151032,0.00063445367,0.0013303561,0.00604128
iest,human,3,0.0012611744,0.00016402765,0.0011492486,0.0037835233
remaining,human,3,0.0003417927,0.00012166545,0.00028224217,0.0010253781
learnt,human,3,-0.00010661405,0.0014139132,0.0006429319,-0.00031984213
open,human,3,0.0009007151,0.0003369416,0.00068328966,0.0027021454
where,human,7,0.00038665562,0.0016556002,0.00051320257,0.0027065894
whom,human,4,0.0009876358,0.0023333703,-3.7863152e-05,0.0039505432
felt,human,15,0.0008667752,0.0008589094,0.0007927813,0.013001628
explain,human,3,0.0014975169,0.0014432255,0.00081734295,0.0044925506
pu,human,4,0.0021364277,0.0011269766,0.0021336775,0.008545711
mble,human,3,0.00045623383,0.00023170935,0.00060259225,0.0013687015
cho,human,4,-5.799107e-05,0.0014963611,-0.0003240702,-0.00023196428
