word,class,count,mean_attribution,std_attribution,median_attribution,total_attribution
ance,ai_neutral,7,0.0001699982,0.00072083774,0.00018911435,0.0011899874
understanding,ai_neutral,14,-0.00041465834,0.0009940232,-0.000228963,-0.0058052167
critical,ai_neutral,6,-0.0009457091,0.0014761804,-0.00030305373,-0.0056742546
potential,ai_neutral,10,-0.0009789761,0.0017276515,-0.00018080669,-0.009789761
harm,ai_neutral,3,-0.0010745638,0.00020252782,-0.0011242979,-0.0032236916
reflecting,ai_neutral,3,0.00032394435,0.00094016455,-0.00016544099,0.000971833
becomes,ai_neutral,10,-0.00093264424,0.0012801283,-0.0010124155,-0.009326442
that,ai_neutral,84,0.0003368451,0.0009732604,0.00029496168,0.02829499
ex,ai_neutral,11,0.00021742367,0.00068586937,0.00038465095,0.0023916604
tric,ai_neutral,4,-0.00017414073,0.0002347724,-8.82968e-05,-0.0006965629
ably,ai_neutral,4,-0.00036221126,0.00040109135,-0.00044024206,-0.001448845
linked,ai_neutral,5,4.8808288e-05,9.980498e-05,3.275223e-05,0.00024404144
human,ai_neutral,12,-0.0012150557,0.0012121759,-0.0011439731,-0.014580669
belonging,ai_neutral,3,-0.0011698402,0.0005855938,-0.0015071791,-0.0035095208
childhood,ai_neutral,4,-0.0006419145,0.00074496755,-0.00066674175,-0.002567658
are,ai_neutral,47,-0.00028694363,0.0009870162,-0.00020806011,-0.013486351
prior,ai_neutral,13,-7.908191e-05,0.00036844073,-6.7179004e-05,-0.0010280649
iti,ai_neutral,14,-0.001636778,0.0006991942,-0.0017674926,-0.022914892
ze,ai_neutral,7,0.00065123517,0.00033952997,0.0007417681,0.004558646
family,ai_neutral,18,0.0045023845,0.0019017367,0.0039843675,0.08104292
seek,ai_neutral,3,0.0010070599,0.00034212033,0.0010200457,0.0030211797
their,ai_neutral,37,0.001187727,0.0012474073,0.0012627884,0.043945897
approval,ai_neutral,3,0.00017461927,0.0005141244,0.00020979167,0.00052385783
feel,ai_neutral,4,0.00010765069,0.00079154357,0.0004617431,0.00043060275
well,ai_neutral,6,0.00037393192,0.00074375357,0.0005623802,0.0022435915
connection,ai_neutral,8,-0.0008153772,0.0010383066,-0.0009921697,-0.006523018
be,ai_neutral,31,-0.00024006836,0.0011897379,-9.063924e-05,-0.007442119
